,annual_income,age,employment_years,debt_to_income,credit_score,credit_utilization,num_open_accounts,num_credit_inquiries,loan_amount,interest_rate,loan_term_months,home_ownership,months_since_delinquency,total_credit_lines,revolving_balance,savings_balance,payment_history_score,num_dependents,previous_defaults,monthly_installment
3799,118974.83,63.0,11.9,0.0853,638.0,0.1178,8,1,7789.01,11.71,12,0,0.0,10,7753.7,2435.79,59.3,3,0,690.99
3800,46341.53,64.0,5.5,0.1754,681.0,0.116,3,4,13764.44,8.1,24,0,0.0,8,2713.63,768.69,66.6,3,0,623.16
3801,61762.45,43.0,3.2,0.0996,681.0,0.1881,10,4,15657.99,9.85,36,1,23.0,14,429.1,4467.43,83.8,0,0,504.14
3802,105221.69,33.0,2.3,0.0563,850.0,0.5757,5,3,11882.04,5.29,48,1,0.0,8,10944.17,847.04,81.1,0,0,275.2
3803,74461.32,36.0,2.2,0.184,569.0,0.3804,7,2,35919.32,8.72,36,1,52.0,11,206.1,910.48,64.0,1,0,1137.55
3804,75698.14,35.0,2.2,0.0457,713.0,0.6233,2,2,7229.42,5.43,36,0,0.0,7,3516.76,5457.44,68.9,2,0,218.07
3805,9476.87,34.0,4.3,0.5091,680.0,0.1161,7,3,11776.47,6.86,36,1,8.0,8,1957.72,3346.35,79.4,1,0,362.87
3806,64282.56,54.0,8.3,0.1617,739.0,0.2081,2,1,17537.29,5.32,24,1,0.0,3,4714.51,1457.7,90.7,2,0,771.9
3807,64782.01,22.0,0.1,0.0344,707.0,0.0441,5,2,5669.99,8.16,36,1,0.0,8,391.82,539.0,73.1,0,0,178.1
3808,29141.88,27.0,11.4,0.0774,678.0,0.1387,6,3,6825.99,9.01,48,0,0.0,6,905.75,467.72,100.0,1,0,169.9
3809,46209.57,24.0,1.5,0.1289,558.0,0.5896,6,1,16648.72,8.57,48,1,25.0,8,4270.02,711.71,67.9,3,0,410.91
3810,65529.44,61.0,3.2,0.0431,562.0,0.464,6,1,7106.53,10.54,48,1,18.0,8,2653.93,422.02,100.0,0,0,182.09
3811,35329.92,60.0,17.2,0.0395,770.0,0.2324,3,5,5383.82,4.46,60,1,0.0,5,798.23,1545.19,66.3,2,0,100.27
3812,55380.14,62.0,15.1,0.0526,755.0,0.5033,6,4,11296.28,9.23,60,0,0.0,11,343.71,652.12,78.2,2,0,235.76
3813,81062.47,46.0,6.7,0.0312,573.0,0.0376,3,2,10261.55,5.91,60,0,15.0,5,635.27,1086.11,59.8,3,0,197.96
3814,19884.43,58.0,3.6,0.283,637.0,0.1729,7,4,8682.42,7.46,36,1,14.0,8,9949.1,948.38,46.0,1,1,269.92
3815,20972.64,23.0,0.4,0.1456,618.0,0.354,3,3,7679.41,8.55,36,0,0.0,7,590.05,989.58,100.0,0,0,242.6
3816,13835.48,64.0,5.3,0.217,726.0,0.1839,9,2,9979.6,7.87,48,1,17.0,12,358.62,857.94,65.6,1,0,243.02
3817,15703.71,61.0,5.7,0.2918,709.0,0.2595,6,2,14534.17,8.97,48,1,0.0,7,1021.29,444.35,72.6,0,0,361.48
3818,68624.32,64.0,7.4,0.1898,573.0,0.3705,7,2,21854.85,10.62,24,0,0.0,11,3525.49,270.07,97.1,0,0,1014.76
3819,78487.51,25.0,1.5,0.3172,676.0,0.4702,1,1,16811.11,13.02,36,0,24.0,2,75398.07,6165.86,60.7,0,1,566.59
3820,44178.5,24.0,0.6,0.0781,627.0,0.0206,3,4,5819.7,6.28,36,1,10.0,4,5488.54,5174.13,63.6,1,0,177.79
3821,21594.24,58.0,7.7,0.3072,812.0,0.1873,3,4,17336.12,6.65,36,0,0.0,7,1016.5,1275.67,95.2,0,0,532.52
3822,13959.38,35.0,3.6,0.1557,775.0,0.0282,5,3,5439.95,8.82,36,1,0.0,8,428.81,1431.73,62.1,1,1,172.53
3823,17699.55,23.0,0.3,0.3016,679.0,0.5785,6,1,9365.31,11.14,24,1,24.0,8,388.71,3806.22,85.6,1,0,437.11
3824,138452.08,24.0,4.5,0.0254,648.0,0.1766,7,4,10949.39,6.0,48,0,12.0,8,1790.79,2348.93,55.5,0,0,257.15
3825,77713.12,53.0,21.0,0.0481,783.0,0.5219,3,0,11169.04,10.78,48,0,56.0,7,1211.09,952.88,68.4,0,0,287.48
3826,56765.4,29.0,0.9,0.0901,631.0,0.1246,3,2,12744.51,8.18,36,1,0.0,6,1291.42,872.02,74.4,0,0,400.43
3827,58245.23,27.0,2.1,0.033,637.0,0.139,7,3,3335.48,11.83,24,1,0.0,9,159.82,5023.77,79.8,1,0,156.75
3828,38749.58,31.0,2.7,0.0976,826.0,0.1441,6,3,9181.56,8.5,36,0,0.0,7,1272.26,436.3,66.1,1,0,289.84
3829,40902.76,27.0,3.8,0.2075,648.0,0.4516,7,3,12815.8,10.04,24,0,0.0,10,5778.1,568.0,76.4,1,0,591.62
3830,62466.05,36.0,3.9,0.1237,688.0,0.4005,6,4,7409.9,6.54,12,0,70.0,9,221.43,1858.98,73.7,0,0,639.58
3831,19824.02,54.0,4.8,0.3107,581.0,0.4196,5,3,15828.47,9.94,36,1,0.0,9,147.29,322.19,64.4,5,0,510.29
3832,83336.98,62.0,3.3,0.0255,598.0,0.179,6,4,5100.0,11.08,36,0,50.0,9,495.34,659.98,82.4,1,0,167.16
3833,44872.03,27.0,4.5,0.0591,715.0,0.186,2,5,3345.95,9.0,60,0,0.0,8,7575.93,403.07,82.4,0,0,69.46
3834,44471.73,65.0,7.0,0.0685,697.0,0.2916,3,3,4610.55,8.59,24,1,0.0,5,2212.17,7298.67,67.4,0,0,209.77
3835,45786.54,42.0,5.8,0.0683,592.0,0.533,8,3,7606.35,11.18,36,1,4.0,10,549.11,537.79,76.6,1,0,249.67
3836,92085.63,48.0,6.4,0.1166,694.0,0.122,3,3,10223.96,7.63,12,1,2.0,6,375.34,3106.64,89.3,1,0,887.62
3837,113577.92,51.0,7.7,0.0838,700.0,0.3376,7,4,18710.96,9.11,36,0,0.0,9,9866.16,426.86,83.6,1,0,595.96
3838,45742.63,44.0,5.4,0.1268,586.0,0.3774,7,1,9586.39,6.42,24,1,59.0,10,2841.42,351.8,89.9,2,0,426.69
3839,23799.57,55.0,7.6,0.3812,717.0,0.203,4,2,17336.21,7.75,36,0,0.0,5,10741.3,593.7,78.6,1,0,541.26
3840,44213.81,26.0,12.2,0.1047,748.0,0.3709,6,3,14328.21,10.24,48,1,1.0,11,1031.06,890.45,88.1,1,0,365.05
3841,27700.55,54.0,4.6,0.1803,769.0,0.569,3,3,17575.01,10.14,60,1,13.0,8,2082.69,249.89,92.2,0,0,374.63
3842,47262.89,26.0,3.4,0.3251,601.0,0.2318,5,4,13739.25,8.62,12,0,16.0,10,4074.8,1342.51,91.4,1,0,1199.1
3843,23030.96,22.0,4.4,0.2292,651.0,0.7429,5,2,5970.66,8.17,60,0,8.0,7,15913.67,403.82,80.1,0,0,121.55
3844,57835.13,60.0,3.2,0.1542,647.0,0.3857,5,4,14458.01,7.23,48,0,4.0,7,19776.56,1723.15,100.0,2,0,347.76
3845,43547.58,23.0,2.2,0.0912,582.0,0.4039,1,2,9814.87,7.92,36,1,26.0,6,1191.58,670.54,82.8,2,0,307.2
3846,55371.23,31.0,1.0,0.0686,715.0,0.1524,5,1,12208.15,7.78,48,0,28.0,8,986.39,5495.66,68.1,2,0,296.78
3847,23861.81,37.0,5.6,0.2336,707.0,0.2246,5,3,14357.43,8.48,36,0,0.0,7,569.72,5415.27,95.4,1,0,453.1
3848,21852.47,34.0,5.6,0.176,736.0,0.3554,6,3,9844.93,9.63,36,1,8.0,10,229.03,1876.72,69.9,1,0,315.96
3849,23704.36,24.0,19.3,0.079,697.0,0.3521,5,1,6030.21,8.95,48,1,0.0,9,306.56,609.19,62.1,0,0,149.92
3850,36658.68,62.0,4.1,0.3473,713.0,0.3066,5,3,11059.54,8.72,12,1,0.0,6,4754.67,1896.76,74.5,0,0,965.74
3851,105749.93,43.0,5.1,0.0208,701.0,0.3101,8,4,8133.45,11.32,60,0,0.0,12,239.22,331.11,59.3,2,0,178.14
3852,31573.37,45.0,15.4,0.064,757.0,0.0695,4,2,4853.65,6.93,36,0,0.0,5,935.54,1387.9,65.6,0,0,149.71
3853,30217.03,23.0,2.0,0.6744,625.0,0.1016,3,4,10901.36,7.67,12,1,14.0,3,37578.61,2695.56,78.1,0,0,946.63
3854,88596.09,58.0,3.5,0.0353,556.0,0.0908,3,1,9735.38,10.06,48,0,29.0,7,653.57,532.36,79.8,0,0,247.2
3855,31578.12,47.0,5.8,0.0962,747.0,0.1701,11,4,5178.56,9.75,24,0,0.0,14,742.76,547.62,86.3,3,0,238.37
3856,42685.33,56.0,3.4,0.0798,843.0,0.3912,4,2,11006.86,6.93,48,1,78.0,8,1033.24,610.46,81.0,1,0,263.22
3857,72525.38,39.0,2.9,0.0465,789.0,0.1075,3,6,4322.02,6.41,24,1,0.0,5,4420.77,2362.83,58.4,2,1,192.35
3858,79706.1,40.0,4.4,0.0259,789.0,0.2892,6,4,8323.4,7.06,60,1,0.0,7,350.65,2157.41,86.9,1,0,165.05
3859,33940.89,58.0,3.9,0.2203,601.0,0.2346,2,2,18445.93,10.77,36,1,0.0,4,1067.34,779.73,84.4,2,0,601.89
3860,23703.56,37.0,7.4,0.2097,681.0,0.3392,5,2,8580.15,9.53,24,0,0.0,5,1004.74,460.19,71.1,0,0,394.07
3861,64241.48,39.0,6.2,0.1476,689.0,0.2235,1,1,9819.99,9.37,36,1,15.0,5,23821.15,1436.16,70.9,0,0,313.97
3862,31655.22,32.0,2.5,0.0479,650.0,0.1351,6,3,5824.81,5.44,60,0,0.0,9,756.39,586.18,55.9,0,1,111.1
3863,26438.76,37.0,10.2,0.2123,723.0,0.1528,3,3,14957.32,6.58,36,0,0.0,3,437.45,5809.33,83.5,1,0,458.97
3864,34271.27,33.0,21.2,0.2222,635.0,0.6802,7,3,27646.82,8.4,60,0,0.0,10,3437.11,749.44,94.0,2,0,565.89
3865,76737.97,58.0,4.1,0.3665,607.0,0.245,6,1,26355.21,9.76,12,1,0.0,10,1489.78,175.5,67.3,1,0,2314.1
3866,24632.58,22.0,4.1,0.0779,514.0,0.3699,3,1,6067.57,11.17,48,0,0.0,10,127.31,1809.75,80.5,2,0,157.32
3867,54426.97,64.0,6.2,0.0459,615.0,0.1853,6,2,4551.33,11.89,36,0,1.0,7,2870.19,1461.03,96.0,2,0,150.93
3868,26302.65,30.0,16.6,0.1356,724.0,0.4304,5,3,8535.98,11.21,48,1,0.0,8,3785.18,4320.41,92.7,0,0,221.49
3869,44839.51,59.0,6.7,0.2085,668.0,0.0613,4,3,7153.79,10.3,24,1,0.0,8,22390.1,482.73,74.7,0,0,331.1
3870,20864.54,29.0,19.2,0.3309,738.0,0.2755,6,1,12199.33,7.68,24,1,0.0,9,1270.03,762.5,84.7,0,0,549.96
3871,56247.43,61.0,3.2,0.0865,704.0,0.0967,6,1,16417.91,8.06,48,1,0.0,7,203.68,688.89,62.3,1,0,401.27
3872,48390.64,28.0,10.6,0.0658,735.0,0.0384,4,5,7891.71,9.07,48,1,0.0,8,3430.98,2658.98,84.1,1,0,196.65
3873,70297.87,63.0,14.5,0.0384,680.0,0.2289,4,6,5736.8,10.02,48,0,1.0,5,3959.74,1616.03,66.8,1,0,145.56
3874,58426.15,39.0,5.7,0.149,604.0,0.1944,6,2,8134.14,8.35,12,0,0.0,8,832.0,526.57,100.0,1,0,708.89
3875,44165.01,31.0,1.3,0.114,661.0,0.1552,4,1,3723.01,9.87,12,0,11.0,11,4615.21,1229.59,74.5,1,0,327.09
3876,34002.67,28.0,2.6,0.147,631.0,0.5229,9,1,12103.5,8.26,36,1,0.0,11,1786.71,3233.06,69.4,1,0,380.73
3877,50332.23,34.0,1.5,0.1622,778.0,0.1035,5,4,7988.4,6.98,36,0,19.0,7,21684.05,1952.91,21.6,2,1,246.59
3878,48873.38,29.0,7.3,0.1065,682.0,0.1755,6,4,12554.44,9.93,36,0,0.0,9,1449.08,710.05,72.3,2,0,404.68
3879,85916.73,46.0,3.5,0.0536,752.0,0.3105,5,0,11198.84,10.71,36,1,41.0,10,944.8,1294.27,66.7,0,0,365.1
3880,45787.39,60.0,4.3,0.086,638.0,0.2262,4,4,7276.13,4.43,24,0,18.0,7,544.28,308.54,73.8,1,0,317.36
3881,26023.01,59.0,8.7,0.1981,655.0,0.1248,3,1,8831.62,10.46,36,1,87.0,11,7141.21,3130.71,53.5,2,0,286.88
3882,76200.41,41.0,5.6,0.0674,534.0,0.2167,4,2,12308.01,6.87,36,1,0.0,7,2422.94,998.41,40.2,0,1,379.3
3883,18823.01,35.0,1.8,0.2391,627.0,0.343,7,2,10779.85,9.12,36,1,0.0,8,1581.0,1594.87,65.9,1,0,343.4
3884,52625.74,39.0,12.2,0.4822,732.0,0.2838,3,2,23516.78,9.35,12,1,0.0,6,2721.61,2073.55,71.0,0,0,2060.4
3885,24645.97,64.0,3.4,0.1755,724.0,0.4055,5,3,3862.88,7.75,48,1,0.0,5,13333.57,535.18,67.9,1,0,93.85
3886,22852.61,45.0,1.8,0.7484,669.0,0.6832,4,4,10893.8,9.58,24,1,0.0,6,46231.5,6707.78,72.0,1,0,500.58
3887,56400.68,63.0,16.1,0.0361,650.0,0.4245,4,6,5155.14,10.57,36,1,0.0,8,96.3,496.79,77.1,0,0,167.72
3888,148771.65,48.0,4.4,0.1241,767.0,0.3073,2,5,17588.89,7.96,12,0,0.0,3,441.7,1762.18,93.8,1,0,1529.7
3889,88815.09,59.0,21.4,0.0417,608.0,0.6212,2,3,9105.78,10.23,60,0,60.0,6,5718.02,2173.34,62.2,1,0,194.5
3890,46159.73,40.0,4.6,0.2677,615.0,0.0767,2,2,21664.85,11.86,24,1,24.0,5,573.85,640.13,78.1,0,0,1018.42
3891,61990.55,39.0,2.3,0.1108,604.0,0.1451,7,1,11886.19,6.29,36,0,0.0,10,10459.76,1664.95,62.4,2,0,363.16
3892,41621.68,63.0,4.9,0.095,743.0,0.1664,8,0,11591.54,8.68,60,1,5.0,11,4531.01,689.25,68.5,0,0,238.83
3893,26793.17,25.0,8.2,0.1285,648.0,0.2052,7,0,12429.3,7.7,60,0,0.0,7,1833.94,1488.93,62.1,2,0,250.24
3894,73100.28,23.0,1.5,0.1291,718.0,0.5102,4,5,10172.45,5.77,36,0,0.0,7,23890.99,2829.99,86.4,0,0,308.41
3895,23040.42,45.0,3.3,0.2261,712.0,0.6691,4,2,7712.88,9.6,60,0,25.0,6,13588.7,832.15,60.2,0,0,162.36
3896,26104.74,41.0,4.0,0.0762,559.0,0.2069,4,1,6248.21,5.38,60,1,0.0,6,2339.72,2146.41,71.8,0,0,119.0
3897,28430.16,50.0,4.2,0.0801,650.0,0.3308,4,1,4081.16,8.74,24,1,14.0,6,196.14,2282.27,74.2,0,0,185.96
3898,75782.26,62.0,4.1,0.0926,682.0,0.2898,3,4,10342.84,9.3,36,1,3.0,5,12712.05,1021.1,58.0,1,0,330.35
3899,79853.34,28.0,3.8,0.2364,723.0,0.3789,4,0,13312.01,10.31,60,0,0.0,6,64416.14,1590.96,56.7,0,0,284.88
3900,43477.84,26.0,0.4,0.3396,599.0,0.256,3,1,13443.45,9.64,12,0,0.0,6,2544.87,2012.23,86.2,0,0,1179.64
3901,35045.22,65.0,14.8,0.2226,656.0,0.0965,8,1,19118.29,6.71,48,1,0.0,10,9736.27,192.59,79.2,0,0,455.24
3902,30820.11,33.0,1.0,0.094,555.0,0.5372,10,2,5011.59,7.92,24,0,9.0,12,742.59,1138.4,88.7,0,0,226.48
3903,70692.14,43.0,2.6,0.1946,526.0,0.2909,6,5,11446.79,9.81,12,1,0.0,8,7051.32,784.45,92.6,0,0,1005.34
3904,26508.28,55.0,3.0,0.1271,783.0,0.1575,7,2,7578.82,8.26,36,0,28.0,8,2120.16,1074.56,72.1,3,0,238.4
3905,44579.58,63.0,4.4,0.0769,737.0,0.183,5,4,6402.38,4.41,24,1,0.0,7,326.03,909.6,74.7,0,0,279.19
3906,12686.82,27.0,4.4,0.1436,684.0,0.3322,4,1,5089.11,5.06,48,1,4.0,8,1725.85,794.28,70.7,2,0,117.34
3907,46201.95,57.0,3.8,0.0287,683.0,0.643,2,2,3247.0,6.02,60,0,0.0,3,2389.05,1754.21,100.0,2,0,62.8
3908,118785.9,52.0,10.0,0.0219,619.0,0.4261,12,3,5955.5,12.8,60,0,14.0,15,4091.21,1486.8,82.6,1,0,134.9
3909,61241.75,29.0,3.5,0.1071,624.0,0.4074,5,1,15224.95,9.74,60,0,9.0,9,11263.46,2807.63,98.0,0,0,321.54
3910,47534.04,52.0,2.4,0.4983,731.0,0.1514,0,2,21270.61,8.55,12,1,0.0,1,5914.45,7732.26,84.9,1,0,1855.71
3911,27219.82,35.0,6.5,0.1521,657.0,0.4474,5,3,7428.59,9.87,24,0,0.0,6,137.64,1714.29,73.9,1,0,342.35
3912,139206.75,37.0,3.0,0.0314,748.0,0.3905,5,5,11112.56,9.88,36,0,0.0,7,338.9,514.2,77.0,0,0,357.95
3913,36305.68,37.0,1.6,0.196,720.0,0.4191,3,4,6438.17,4.63,12,1,0.0,5,2152.49,369.07,84.1,2,0,550.06
3914,31238.42,48.0,9.6,0.2141,611.0,0.121,6,1,9930.96,9.68,24,0,0.0,7,5030.75,1800.14,54.5,1,0,456.8
3915,64697.89,59.0,4.4,0.0476,624.0,0.2594,1,3,5522.01,7.24,24,0,67.0,2,450.01,5195.42,81.4,0,0,247.84
3916,68536.3,60.0,3.8,0.1031,591.0,0.1679,1,3,14249.6,9.83,48,1,0.0,7,11424.41,3563.88,66.2,1,0,360.24
3917,26911.84,44.0,6.8,0.1639,721.0,0.6455,8,3,11257.76,8.08,36,0,0.0,12,714.31,1223.99,71.6,1,0,353.19
3918,100537.54,65.0,6.7,0.0292,711.0,0.5563,6,1,9570.04,7.45,48,1,0.0,9,692.19,886.14,73.0,1,0,231.17
3919,46461.25,37.0,1.3,0.122,736.0,0.3286,4,5,8993.42,4.83,24,1,21.0,8,3921.33,891.5,76.1,1,0,393.87
3920,95385.74,56.0,4.1,0.1151,620.0,0.2366,4,4,10499.07,6.45,12,1,0.0,9,460.74,1755.05,85.2,0,0,905.79
3921,56235.5,61.0,4.1,0.0634,715.0,0.3556,3,3,11916.25,8.92,48,1,29.0,6,43.29,285.25,69.4,0,0,296.08
3922,10598.39,27.0,6.5,0.5709,699.0,0.3653,4,9,9235.32,11.02,48,0,0.0,7,13274.06,307.28,74.8,1,0,238.78
3923,77355.38,47.0,2.2,0.066,735.0,0.126,5,3,19553.22,8.88,60,1,21.0,9,1041.59,526.53,100.0,1,0,404.75
3924,63313.6,61.0,9.0,0.1027,694.0,0.0819,7,1,18249.13,6.06,48,0,52.0,11,5647.92,6051.99,89.9,1,0,429.08
3925,33002.5,26.0,1.8,0.3134,762.0,0.2898,6,0,16287.15,8.15,24,0,9.0,10,6206.27,750.18,61.1,1,0,737.74
3926,25519.54,31.0,3.0,0.0965,693.0,0.3614,6,5,4493.58,6.68,24,0,0.0,9,229.02,5340.78,61.1,1,0,200.54
3927,22394.59,49.0,2.9,0.3257,576.0,0.2741,2,1,5133.39,9.74,60,0,0.0,2,24969.72,358.98,82.8,2,0,108.41
3928,39539.09,43.0,3.4,0.1167,754.0,0.2463,4,1,7573.52,7.49,60,0,0.0,5,11632.24,880.85,53.4,1,1,151.72
3929,20617.13,30.0,4.6,0.1422,717.0,0.5271,4,1,7118.35,8.72,60,1,0.0,6,4872.02,1167.75,68.2,0,1,146.8
3930,36568.4,50.0,3.0,0.1419,603.0,0.299,5,1,4414.39,12.57,12,1,0.0,8,1950.94,1958.79,60.5,1,0,393.39
3931,44653.3,53.0,7.4,0.1378,625.0,0.1959,6,4,10818.1,10.57,24,1,0.0,12,533.18,68.39,66.1,1,0,502.05
3932,71666.03,51.0,4.2,0.0588,797.0,0.1253,8,4,7453.19,9.55,24,0,0.0,14,438.71,152.93,86.2,4,0,342.38
3933,65720.8,49.0,8.1,0.077,808.0,0.0357,6,3,14063.65,3.8,36,0,49.0,7,397.11,3692.04,52.8,0,0,413.96
3934,51928.01,45.0,2.0,0.1016,628.0,0.3982,2,3,7214.26,8.96,24,1,0.0,3,5509.31,1688.24,68.6,0,0,329.45
3935,43098.35,48.0,4.5,0.2647,619.0,0.2064,5,4,10651.05,12.21,12,0,0.0,6,156.03,901.69,70.5,1,0,947.38
3936,89599.21,51.0,4.6,0.079,662.0,0.4298,4,0,12555.28,9.09,24,1,49.0,8,805.7,1124.4,88.5,1,0,574.1
3937,35803.43,45.0,3.1,0.1667,622.0,0.4433,4,1,9479.39,6.65,24,0,0.0,6,3721.1,1313.65,90.9,0,0,422.91
3938,77853.85,63.0,4.7,0.0356,729.0,0.3422,2,4,7886.07,7.95,48,0,4.0,5,1926.36,2528.45,73.0,0,0,192.34
3939,39376.68,57.0,20.2,0.1016,748.0,0.4561,8,0,14345.64,8.69,60,0,0.0,9,1885.95,807.68,58.3,0,0,295.64
3940,65093.78,33.0,3.1,0.07,609.0,0.2878,3,1,12923.97,8.46,48,1,0.0,3,3065.99,652.05,59.9,0,1,318.31
3941,34708.35,35.0,1.7,0.1894,653.0,0.2014,5,0,11884.82,7.4,24,0,0.0,8,675.22,1406.9,78.1,1,0,534.27
3942,23304.39,34.0,4.5,0.1397,681.0,0.3744,6,4,8777.51,2.92,36,0,0.0,11,820.52,45.42,96.0,0,0,254.95
3943,99680.3,56.0,4.9,0.064,598.0,0.2639,5,2,22314.93,5.31,48,1,0.0,12,715.97,1055.39,78.0,2,0,517.04
3944,40250.96,54.0,6.0,0.1335,600.0,0.3803,10,6,18813.66,10.46,60,0,7.0,13,2184.35,1936.69,66.3,0,0,404.01
3945,90344.23,60.0,3.7,0.0624,850.0,0.1114,5,3,10313.02,5.74,24,1,0.0,9,684.1,2596.85,56.5,0,0,455.87
3946,12164.82,36.0,1.6,0.3035,698.0,0.2477,5,3,7729.79,9.18,36,0,0.0,7,3061.37,1015.64,63.4,0,0,246.45
3947,40154.15,24.0,0.2,0.1012,643.0,0.4226,5,3,7214.35,11.95,36,1,14.0,6,4957.99,458.19,59.3,1,0,239.45
3948,44782.45,25.0,0.7,0.0838,721.0,0.1898,5,1,8663.88,6.6,36,0,12.0,9,2347.5,3115.97,70.8,0,0,265.93
3949,36327.68,40.0,2.9,0.0991,580.0,0.6314,2,1,6644.0,9.38,36,0,12.0,4,4382.38,506.3,68.8,1,0,212.45
3950,68152.07,57.0,3.9,0.0775,686.0,0.3132,6,1,12432.5,8.61,60,0,0.0,10,9207.26,195.5,78.8,0,0,255.73
3951,13597.28,33.0,18.4,0.2531,757.0,0.3435,7,4,11107.44,5.3,48,0,0.0,9,1473.91,1450.14,83.0,0,0,257.31
3952,126305.25,55.0,7.1,0.062,585.0,0.2116,6,1,14395.35,6.75,24,1,3.0,11,508.04,12280.48,99.7,0,0,642.89
3953,6444.34,26.0,2.8,0.663,642.0,0.2928,4,1,5700.45,6.67,36,1,0.0,6,9044.96,290.82,87.8,2,0,175.15
3954,21003.64,26.0,5.8,0.6767,837.0,0.2222,8,4,9998.35,5.16,36,1,0.0,11,44199.97,1028.78,76.4,2,0,300.38
3955,62235.31,25.0,6.9,0.0695,724.0,0.4172,6,4,3983.26,5.13,12,0,0.0,6,968.16,772.73,79.2,1,0,341.23
3956,27577.64,42.0,3.2,0.2404,784.0,0.3748,7,3,12482.69,10.43,36,1,0.0,11,7357.59,843.26,85.6,1,0,405.31
3957,24494.55,27.0,4.6,0.1801,737.0,0.3033,7,1,10400.1,10.08,36,0,0.0,11,1582.67,453.88,84.5,2,0,335.97
3958,23567.15,27.0,11.5,0.385,534.0,0.3818,7,1,24074.65,7.68,36,0,0.0,11,265.09,3114.72,79.4,0,0,750.86
3959,79603.14,25.0,5.8,0.0994,616.0,0.2865,4,4,7756.91,6.38,24,0,0.0,8,15722.84,139.53,61.4,2,1,345.12
3960,33461.84,52.0,2.5,0.1193,796.0,0.2383,3,0,4180.43,5.67,24,0,0.0,7,7395.3,1233.05,82.9,2,0,184.66
3961,29391.34,54.0,3.7,0.0821,707.0,0.0529,2,3,5677.71,7.07,36,0,21.0,3,1279.63,683.24,59.1,1,0,175.49
3962,38300.02,54.0,6.9,0.1286,584.0,0.387,3,3,11482.31,8.51,36,0,0.0,5,2395.57,1469.63,47.6,1,0,362.52
3963,69538.82,48.0,3.4,0.1713,635.0,0.1754,8,1,15298.78,6.39,24,1,12.0,9,15581.95,631.58,80.3,2,0,680.74
3964,49095.79,27.0,2.2,0.0928,661.0,0.189,6,2,15117.37,8.89,48,0,0.0,12,205.42,388.0,84.9,2,0,375.41
3965,27123.8,38.0,2.7,0.0556,678.0,0.2357,3,2,3198.01,6.9,48,0,40.0,7,2467.75,551.59,65.9,3,0,76.43
3966,37040.23,50.0,4.7,0.3583,756.0,0.0686,3,3,25962.32,6.06,36,0,2.0,6,15765.24,970.71,81.7,0,0,790.53
3967,56553.31,31.0,10.3,0.0416,646.0,0.3598,5,3,5883.13,8.43,36,0,0.0,8,515.49,1853.34,84.4,0,0,185.53
3968,61004.04,25.0,2.0,0.223,589.0,0.6842,6,1,25676.19,10.39,36,0,0.0,11,15024.58,1693.13,83.8,0,0,833.21
3969,35342.39,26.0,2.8,0.4225,659.0,0.5885,6,4,6107.0,9.55,36,0,19.0,10,52426.94,535.57,88.1,1,0,195.77
3970,55108.66,46.0,4.0,0.1136,738.0,0.2322,8,1,8724.52,3.45,36,0,0.0,9,13316.59,215.4,83.3,3,0,255.45
3971,22255.42,23.0,7.5,0.0959,532.0,0.2904,5,4,5184.12,10.44,36,0,50.0,11,475.73,1176.38,97.6,1,0,168.35
3972,36206.43,42.0,12.4,0.2214,666.0,0.5019,5,1,16290.1,5.87,36,0,0.0,6,8672.43,365.83,70.2,1,1,494.62
3973,26316.19,51.0,8.8,0.1989,756.0,0.0179,5,2,13935.53,6.56,36,1,0.0,7,440.48,205.75,66.2,2,0,427.49
3974,40906.98,41.0,2.2,0.1863,686.0,0.3117,4,0,8408.23,7.41,24,1,0.0,5,12852.86,364.65,94.6,1,0,378.02
3975,66175.45,62.0,8.0,0.1357,492.0,0.2865,5,3,4048.56,8.05,12,0,5.0,11,19807.18,155.73,69.3,2,0,352.27
3976,26055.91,25.0,3.8,0.1088,540.0,0.1456,5,0,4168.46,10.21,36,0,0.0,6,5068.6,422.8,24.8,1,1,134.92
3977,39107.5,51.0,4.7,0.2058,624.0,0.4831,7,3,7556.14,5.03,12,1,0.0,11,1183.24,1985.05,80.3,1,0,646.97
3978,20026.03,25.0,0.6,0.1856,469.0,0.299,3,4,10460.26,13.91,48,0,33.0,5,1219.93,127.3,70.8,1,0,285.37
3979,133379.83,39.0,2.3,0.0832,681.0,0.073,9,3,19314.46,9.28,24,0,0.0,12,2009.53,5147.56,79.2,1,0,884.86
3980,66045.25,46.0,9.9,0.0692,770.0,0.1975,5,0,10230.12,8.04,36,0,0.0,9,3011.56,511.05,53.9,3,0,320.76
3981,96938.75,39.0,9.2,0.0428,626.0,0.097,5,2,12939.86,12.09,60,1,89.0,6,2878.0,825.41,100.0,2,0,288.43
3982,22384.53,56.0,4.6,0.1318,674.0,0.0341,6,4,10099.55,7.28,48,0,0.0,9,133.33,521.08,81.8,1,0,243.16
3983,21665.85,49.0,5.5,0.2582,715.0,0.0907,6,0,9321.11,8.9,24,0,11.0,9,2040.58,610.71,53.1,1,1,425.4
3984,69003.26,38.0,4.5,0.1745,786.0,0.0332,2,2,32579.88,6.07,36,0,0.0,6,559.38,5232.11,67.9,1,0,992.18
3985,41800.19,49.0,3.3,0.1602,676.0,0.1431,8,4,17238.01,8.71,36,0,0.0,11,605.67,287.37,69.3,1,0,545.84
